ID_Importacion;Fecha_Lista;Nota;Estado
33460388-NEG400;2024-11-25;7;Aprobado
34631318-DAT201;2024-11-25;3;Desaprobado
34759191-DAT101;2024-11-25;2;Desaprobado
35579453-MKT200;2024-11-25;1;Desaprobado
35961291-GEN101;2024-11-25;10;Aprobado
37444361-GEN101;2024-11-25;8;Aprobado
41291663-NEG400;2024-11-25;4;Aprobado
42740444-DAT201;2024-11-25;2;Desaprobado
42909942-DEV101;2024-11-25;1;Desaprobado
43023911-UX100;2024-11-25;4;Aprobado
45076126-DAT201;2024-11-25;10;Aprobado
45419935-DAT201;2024-11-25;4;Aprobado
45419935-NEG400;2024-11-25;5;Aprobado
33109769-DEV101;2024-11-26;8;Aprobado
33488611-DAT201;2024-11-26;4;Aprobado
33699765-DAT101;2024-11-26;2;Desaprobado
35061213-IA300;2024-11-26;10;Aprobado
36031653-DAT101;2024-11-26;8;Aprobado
37604035-UX100;2024-11-26;3;Desaprobado
38622234-NEG400;2024-11-26;1;Desaprobado
42287708-DAT201;2024-11-26;7;Aprobado
45341305-UX100;2024-11-26;7;Aprobado
45422028-DEV101;2024-11-26;7;Aprobado
45422028-GEN101;2024-11-26;5;Aprobado
30763137-DAT201;2024-11-27;1;Desaprobado
33648177-GEN101;2024-11-27;4;Aprobado
35654379-MKT200;2024-11-27;1;Desaprobado
37272214-UX100;2024-11-27;8;Aprobado
41664468-DEV101;2024-11-27;4;Aprobado
41744958-DAT201;2024-11-27;6;Aprobado
42645481-DAT201;2024-11-27;3;Desaprobado
43159265-NEG400;2024-11-27;4;Aprobado
44059778-IA300;2024-11-27;5;Aprobado
30348701-GEN101;2024-11-28;7;Aprobado
30996789-IA300;2024-11-28;9;Aprobado
31134185-MKT200;2024-11-28;9;Aprobado
31636346-DAT101;2024-11-28;8;Aprobado
31704019-NEG400;2024-11-28;4;Aprobado
32556008-MKT200;2024-11-28;10;Aprobado
33193102-GEN101;2024-11-28;1;Desaprobado
33722791-UX100;2024-11-28;9;Aprobado
33910188-MKT200;2024-11-28;6;Aprobado
33957369-IA300;2024-11-28;8;Aprobado
35652925-DEV101;2024-11-28;1;Desaprobado
37556007-GEN101;2024-11-28;8;Aprobado
37573276-GEN101;2024-11-28;8;Aprobado
40965886-DAT201;2024-11-28;1;Desaprobado
41883892-MKT200;2024-11-28;2;Desaprobado
43001086-MKT200;2024-11-28;8;Aprobado
43313143-DEV101;2024-11-28;4;Aprobado
44113409-UX100;2024-11-28;9;Aprobado
30808302-GEN101;2024-11-29;1;Desaprobado
32702619-DEV101;2024-11-29;4;Aprobado
34007375-UX100;2024-11-29;2;Desaprobado
34933089-MKT200;2024-11-29;6;Aprobado
36861254-DEV101;2024-11-29;3;Desaprobado
38657054-DAT201;2024-11-29;6;Aprobado
44536877-GEN101;2024-11-29;1;Desaprobado
45561312-NEG400;2024-11-29;4;Aprobado
45840080-DEV101;2024-11-29;6;Aprobado
31036656-IA300;2024-11-30;1;Desaprobado
31158762-DAT201;2024-11-30;10;Aprobado
31370404-IA300;2024-11-30;2;Desaprobado
32259990-MKT200;2024-11-30;2;Desaprobado
32486624-NEG400;2024-11-30;2;Desaprobado
34724187-GEN101;2024-11-30;5;Aprobado
35449166-GEN101;2024-11-30;7;Aprobado
36279807-UX100;2024-11-30;6;Aprobado
36744678-UX100;2024-11-30;8;Aprobado
37326359-UX100;2024-11-30;6;Aprobado
39251592-GEN101;2024-11-30;7;Aprobado
39556507-DAT201;2024-11-30;6;Aprobado
40214433-UX100;2024-11-30;2;Desaprobado
43695489-DEV101;2024-11-30;1;Desaprobado
43904609-MKT200;2024-11-30;10;Aprobado
44555423-IA300;2024-11-30;6;Aprobado
44713441-UX100;2024-11-30;4;Aprobado
31301580-MKT200;2024-12-01;2;Desaprobado
33247205-DAT201;2024-12-01;10;Aprobado
35061213-DAT201;2024-12-01;2;Desaprobado
35409911-NEG400;2024-12-01;4;Aprobado
36907787-GEN101;2024-12-01;3;Desaprobado
37080082-DAT101;2024-12-01;4;Aprobado
37915491-IA300;2024-12-01;10;Aprobado
38137274-UX100;2024-12-01;4;Aprobado
42590810-GEN101;2024-12-01;8;Aprobado
42954368-DEV101;2024-12-01;6;Aprobado
43583039-NEG400;2024-12-01;9;Aprobado
30081724-NEG400;2024-12-02;8;Aprobado
32575818-GEN101;2024-12-02;4;Aprobado
33678309-DAT201;2024-12-02;9;Aprobado
35565985-DAT201;2024-12-02;9;Aprobado
36594040-MKT200;2024-12-02;3;Desaprobado
45419981-NEG400;2024-12-02;8;Aprobado
45948143-GEN101;2024-12-02;10;Aprobado
31263287-GEN101;2024-12-03;9;Aprobado
33910188-DAT201;2024-12-03;4;Aprobado
38133728-NEG400;2024-12-03;3;Desaprobado
38766730-IA300;2024-12-03;2;Desaprobado
40419585-IA300;2024-12-03;9;Aprobado
41664468-IA300;2024-12-03;3;Desaprobado
43663971-NEG400;2024-12-03;2;Desaprobado
44456279-DAT201;2024-12-03;7;Aprobado
45090532-MKT200;2024-12-03;9;Aprobado
45140374-DAT101;2024-12-03;5;Aprobado
30359807-MKT200;2024-12-04;7;Aprobado
31692100-DAT101;2024-12-04;1;Desaprobado
31704019-GEN101;2024-12-04;6;Aprobado
35420584-UX100;2024-12-04;7;Aprobado
35940256-DEV101;2024-12-04;1;Desaprobado
36349870-DAT201;2024-12-04;2;Desaprobado
36630045-GEN101;2024-12-04;2;Desaprobado
39003369-DAT201;2024-12-04;8;Aprobado
40174122-DAT101;2024-12-04;1;Desaprobado
41333709-GEN101;2024-12-04;3;Desaprobado
30716676-UX100;2024-12-05;2;Desaprobado
40132599-MKT200;2024-12-05;10;Aprobado
43942866-DAT101;2024-12-05;2;Desaprobado
44594931-IA300;2024-12-05;3;Desaprobado
45245358-NEG400;2024-12-05;9;Aprobado
30946614-DAT201;2024-12-06;5;Aprobado
32169352-MKT200;2024-12-06;7;Aprobado
40167473-IA300;2024-12-06;6;Aprobado
45076126-UX100;2024-12-06;2;Desaprobado
30700814-DAT201;2024-12-07;6;Aprobado
32099618-DAT101;2024-12-07;8;Aprobado
33033916-DAT101;2024-12-07;5;Aprobado
35468094-DEV101;2024-12-07;3;Desaprobado
35627041-DEV101;2024-12-07;3;Desaprobado
37607894-UX100;2024-12-07;1;Desaprobado
37706458-UX100;2024-12-07;10;Aprobado
42473833-MKT200;2024-12-07;5;Aprobado
42590810-DAT201;2024-12-07;2;Desaprobado
33789545-IA300;2024-12-08;9;Aprobado
35569822-NEG400;2024-12-08;10;Aprobado
35927529-NEG400;2024-12-08;10;Aprobado
42280040-DEV101;2024-12-08;4;Aprobado
42331291-IA300;2024-12-08;2;Desaprobado
45660425-MKT200;2024-12-08;3;Desaprobado
34070539-DEV101;2024-12-09;4;Aprobado
36309794-DAT101;2024-12-09;3;Desaprobado
36313373-MKT200;2024-12-09;2;Desaprobado
36392604-IA300;2024-12-09;6;Aprobado
36878477-DAT201;2024-12-09;10;Aprobado
40358012-DAT101;2024-12-09;6;Aprobado
34631318-GEN101;2024-12-10;10;Aprobado
34758464-NEG400;2024-12-10;8;Aprobado
35081927-GEN101;2024-12-10;2;Desaprobado
36461761-GEN101;2024-12-10;9;Aprobado
37268989-DAT101;2024-12-10;4;Aprobado
39038900-DAT201;2024-12-10;10;Aprobado
44713988-NEG400;2024-12-10;10;Aprobado
30226372-IA300;2024-12-11;7;Aprobado
30609077-DAT201;2024-12-11;9;Aprobado
31162466-DAT201;2024-12-11;2;Desaprobado
31509667-MKT200;2024-12-11;3;Desaprobado
31591629-IA300;2024-12-11;10;Aprobado
33827674-UX100;2024-12-11;7;Aprobado
35674650-DEV101;2024-12-11;6;Aprobado
35854507-IA300;2024-12-11;9;Aprobado
38164166-IA300;2024-12-11;5;Aprobado
39269288-MKT200;2024-12-11;9;Aprobado
43802935-DEV101;2024-12-11;4;Aprobado
44047721-DAT101;2024-12-11;6;Aprobado
30910226-DEV101;2024-12-12;9;Aprobado
31205804-GEN101;2024-12-12;8;Aprobado
33130984-DAT201;2024-12-12;5;Aprobado
33567445-DEV101;2024-12-12;1;Desaprobado
34130452-MKT200;2024-12-12;9;Aprobado
35023742-DEV101;2024-12-12;6;Aprobado
35915600-UX100;2024-12-12;2;Desaprobado
36070932-NEG400;2024-12-12;9;Aprobado
37674710-DEV101;2024-12-12;5;Aprobado
37927619-IA300;2024-12-12;4;Aprobado
38290123-NEG400;2024-12-12;10;Aprobado
39916823-UX100;2024-12-12;1;Desaprobado
40038176-UX100;2024-12-12;9;Aprobado
42740444-DAT201;2024-12-12;5;Aprobado
44753132-GEN101;2024-12-12;1;Desaprobado
32196825-UX100;2024-12-13;1;Desaprobado
32369229-DAT201;2024-12-13;9;Aprobado
34146531-DEV101;2024-12-13;1;Desaprobado
36489803-NEG400;2024-12-13;4;Aprobado
38333929-UX100;2024-12-13;9;Aprobado
42613265-NEG400;2024-12-13;7;Aprobado
42826422-DEV101;2024-12-13;2;Desaprobado
44859529-DAT201;2024-12-13;9;Aprobado
45331374-DAT201;2024-12-13;9;Aprobado
33665133-DAT101;2024-12-14;2;Desaprobado
36629400-DEV101;2024-12-14;10;Aprobado
37222211-GEN101;2024-12-14;10;Aprobado
39074649-NEG400;2024-12-14;1;Desaprobado
41111676-IA300;2024-12-14;4;Aprobado
42253635-DAT201;2024-12-14;9;Aprobado
44483113-DAT101;2024-12-14;1;Desaprobado
45908531-IA300;2024-12-14;3;Desaprobado
30277884-MKT200;2025-03-01;3;Desaprobado
31153469-UX100;2025-03-01;7;Aprobado
32844429-DAT305;2025-03-01;1;Desaprobado
33362152-DAT201;2025-03-01;4;Aprobado
34223113-IA400;2025-03-01;8;Aprobado
35310111-DAT305;2025-03-01;8;Aprobado
36511898-DAT305;2025-03-01;10;Aprobado
40204911-DEV101;2025-03-01;9;Aprobado
40269989-DAT201;2025-03-01;1;Desaprobado
40284355-NEG400;2025-03-01;4;Aprobado
40833222-DAT305;2025-03-01;2;Desaprobado
40852091-DAT305;2025-03-01;10;Aprobado
41016204-DAT305;2025-03-01;9;Aprobado
41907942-NEG400;2025-03-01;1;Desaprobado
43342517-DAT305;2025-03-01;8;Aprobado
44383216-UX100;2025-03-01;7;Aprobado
44445238-DAT101;2025-03-01;1;Desaprobado
44724307-DAT101;2025-03-01;8;Aprobado
44730308-NEG400;2025-03-01;3;Desaprobado
44844263-UX100;2025-03-01;7;Aprobado
46410216-GEN101;2025-03-01;2;Desaprobado
47320705-NEG400;2025-03-01;9;Aprobado
30224289-MKT200;2025-03-02;10;Aprobado
30520054-DEV101;2025-03-02;7;Aprobado
30808375-UX100;2025-03-02;5;Aprobado
32027618-GEN101;2025-03-02;6;Aprobado
33697024-MKT200;2025-03-02;8;Aprobado
34223113-DAT101;2025-03-02;3;Desaprobado
35077928-IA400;2025-03-02;6;Aprobado
37090862-DAT201;2025-03-02;1;Desaprobado
37412229-IA400;2025-03-02;3;Desaprobado
40437078-DAT101;2025-03-02;1;Desaprobado
44286872-GEN101;2025-03-02;1;Desaprobado
44343339-DAT201;2025-03-02;5;Aprobado
45280236-DEV101;2025-03-02;9;Aprobado
31136038-DAT201;2025-03-03;5;Aprobado
31221480-IA400;2025-03-03;3;Desaprobado
31445923-IA300;2025-03-03;10;Aprobado
32459600-DAT101;2025-03-03;9;Aprobado
32604998-IA400;2025-03-03;1;Desaprobado
33568791-IA300;2025-03-03;4;Aprobado
33800391-IA300;2025-03-03;5;Aprobado
37639684-DAT305;2025-03-03;1;Desaprobado
38405437-IA300;2025-03-03;2;Desaprobado
40104822-MKT200;2025-03-03;8;Aprobado
40235116-DAT201;2025-03-03;6;Aprobado
43507384-DAT101;2025-03-03;7;Aprobado
43729856-NEG400;2025-03-03;2;Desaprobado
44415606-GEN101;2025-03-03;1;Desaprobado
46585675-IA300;2025-03-03;4;Aprobado
31221561-GEN101;2025-03-04;9;Aprobado
31786305-NEG400;2025-03-04;2;Desaprobado
32935035-DAT101;2025-03-04;7;Aprobado
33201122-DAT101;2025-03-04;1;Desaprobado
33418893-GEN101;2025-03-04;6;Aprobado
33792064-DAT101;2025-03-04;9;Aprobado
34316765-DAT305;2025-03-04;4;Aprobado
37799625-DEV101;2025-03-04;3;Desaprobado
41016204-UX100;2025-03-04;6;Aprobado
43678310-DAT305;2025-03-04;10;Aprobado
43690930-DAT101;2025-03-04;9;Aprobado
44190336-DAT305;2025-03-04;9;Aprobado
44544802-IA300;2025-03-04;7;Aprobado
46890428-DEV101;2025-03-04;9;Aprobado
47731681-DAT305;2025-03-04;1;Desaprobado
30674136-NEG400;2025-03-05;10;Aprobado
31239788-DEV101;2025-03-05;3;Desaprobado
33518284-DAT201;2025-03-05;7;Aprobado
33614240-GEN101;2025-03-05;5;Aprobado
34364066-NEG400;2025-03-05;2;Desaprobado
36996781-IA400;2025-03-05;9;Aprobado
38040781-NEG400;2025-03-05;4;Aprobado
38714246-IA300;2025-03-05;2;Desaprobado
40175984-IA400;2025-03-05;9;Aprobado
43558573-DAT201;2025-03-05;6;Aprobado
44197978-IA400;2025-03-05;3;Desaprobado
45663240-GEN101;2025-03-05;9;Aprobado
47075635-DAT305;2025-03-05;4;Aprobado
31239788-GEN101;2025-03-06;10;Aprobado
31332769-UX100;2025-03-06;1;Desaprobado
31681085-DEV101;2025-03-06;5;Aprobado
32270986-MKT200;2025-03-06;5;Aprobado
34341037-IA400;2025-03-06;2;Desaprobado
35844073-NEG400;2025-03-06;10;Aprobado
36219416-MKT200;2025-03-06;6;Aprobado
36742732-DAT101;2025-03-06;4;Aprobado
37091816-DAT305;2025-03-06;1;Desaprobado
37335497-IA400;2025-03-06;9;Aprobado
37412229-DEV101;2025-03-06;4;Aprobado
37639684-DAT101;2025-03-06;9;Aprobado
39796864-IA400;2025-03-06;10;Aprobado
41785959-IA300;2025-03-06;2;Desaprobado
43037722-DAT101;2025-03-06;9;Aprobado
43652049-NEG400;2025-03-06;6;Aprobado
43871938-DEV101;2025-03-06;4;Aprobado
44086116-UX100;2025-03-06;1;Desaprobado
44476887-GEN101;2025-03-06;5;Aprobado
45225711-UX100;2025-03-06;2;Desaprobado
45280236-NEG400;2025-03-06;2;Desaprobado
45311516-IA400;2025-03-06;4;Aprobado
45368291-UX100;2025-03-06;7;Aprobado
46193548-DAT305;2025-03-06;1;Desaprobado
47221206-GEN101;2025-03-06;8;Aprobado
47223646-DAT101;2025-03-06;8;Aprobado
30301798-DEV101;2025-03-07;5;Aprobado
31848115-DAT305;2025-03-07;7;Aprobado
32028866-IA400;2025-03-07;4;Aprobado
36234502-DAT201;2025-03-07;8;Aprobado
37095694-GEN101;2025-03-07;5;Aprobado
40192554-IA300;2025-03-07;5;Aprobado
40531804-DEV101;2025-03-07;2;Desaprobado
45259638-DAT201;2025-03-07;4;Aprobado
45544606-DAT101;2025-03-07;1;Desaprobado
46193548-IA400;2025-03-07;5;Aprobado
47075635-UX100;2025-03-07;7;Aprobado
30395149-DEV101;2025-03-08;6;Aprobado
31332769-NEG400;2025-03-08;4;Aprobado
31681085-UX100;2025-03-08;4;Aprobado
32496231-DAT201;2025-03-08;4;Aprobado
32789755-DAT305;2025-03-08;7;Aprobado
33201122-DAT305;2025-03-08;1;Desaprobado
33479160-DAT305;2025-03-08;7;Aprobado
33594873-GEN101;2025-03-08;3;Desaprobado
34197558-IA400;2025-03-08;5;Aprobado
36145210-GEN101;2025-03-08;9;Aprobado
36858459-DAT101;2025-03-08;4;Aprobado
37659718-NEG400;2025-03-08;8;Aprobado
38531146-GEN101;2025-03-08;8;Aprobado
41912939-IA400;2025-03-08;6;Aprobado
43344838-DAT305;2025-03-08;6;Aprobado
44490644-NEG400;2025-03-08;5;Aprobado
47909977-UX100;2025-03-08;5;Aprobado
31349203-MKT200;2025-03-09;8;Aprobado
31559920-DAT201;2025-03-09;10;Aprobado
34441439-GEN101;2025-03-09;2;Desaprobado
39796864-IA400;2025-03-09;2;Desaprobado
39820530-NEG400;2025-03-09;4;Aprobado
40305444-DAT201;2025-03-09;1;Desaprobado
43498834-NEG400;2025-03-09;8;Aprobado
43605753-DAT101;2025-03-09;6;Aprobado
44284579-GEN101;2025-03-09;9;Aprobado
44521729-UX100;2025-03-09;3;Desaprobado
44965151-IA400;2025-03-09;1;Desaprobado
30064860-DAT201;2025-03-10;3;Desaprobado
30125745-DEV101;2025-03-10;4;Aprobado
31486885-DEV101;2025-03-10;3;Desaprobado
33379578-DAT305;2025-03-10;4;Aprobado
33381581-GEN101;2025-03-10;5;Aprobado
34057124-MKT200;2025-03-10;6;Aprobado
34316765-NEG400;2025-03-10;8;Aprobado
37013243-DAT201;2025-03-10;9;Aprobado
37679372-IA400;2025-03-10;8;Aprobado
38020693-DAT201;2025-03-10;7;Aprobado
38946448-DAT201;2025-03-10;9;Aprobado
39220415-DEV101;2025-03-10;8;Aprobado
41234290-DEV101;2025-03-10;8;Aprobado
44101321-DEV101;2025-03-10;7;Aprobado
44490644-UX100;2025-03-10;1;Desaprobado
45539704-NEG400;2025-03-10;8;Aprobado
45711997-MKT200;2025-03-10;4;Aprobado
45775192-IA300;2025-03-10;3;Desaprobado
46193548-DAT201;2025-03-10;2;Desaprobado
46572742-DEV101;2025-03-10;1;Desaprobado
46966361-DAT201;2025-03-10;9;Aprobado
47221206-DAT201;2025-03-10;3;Desaprobado
30713710-DAT201;2025-03-11;2;Desaprobado
31153469-IA400;2025-03-11;3;Desaprobado
34577564-DAT101;2025-03-11;1;Desaprobado
34832335-IA400;2025-03-11;8;Aprobado
34841664-DEV101;2025-03-11;10;Aprobado
34923335-NEG400;2025-03-11;10;Aprobado
36659434-GEN101;2025-03-11;6;Aprobado
39068971-DAT101;2025-03-11;5;Aprobado
39160706-MKT200;2025-03-11;2;Desaprobado
40774819-DAT201;2025-03-11;7;Aprobado
40916647-DAT305;2025-03-11;5;Aprobado
43690930-GEN101;2025-03-11;4;Aprobado
44025027-DAT201;2025-03-11;1;Desaprobado
46762093-NEG400;2025-03-11;10;Aprobado
47607767-DAT101;2025-03-11;8;Aprobado
31318273-MKT200;2025-03-12;7;Aprobado
32098690-IA300;2025-03-12;6;Aprobado
33179098-DAT101;2025-03-12;4;Aprobado
33452954-DAT305;2025-03-12;9;Aprobado
34785335-MKT200;2025-03-12;6;Aprobado
34888999-IA300;2025-03-12;2;Desaprobado
34944058-DAT201;2025-03-12;8;Aprobado
36257669-DAT305;2025-03-12;2;Desaprobado
36745278-DEV101;2025-03-12;10;Aprobado
36971688-DEV101;2025-03-12;6;Aprobado
37799625-GEN101;2025-03-12;6;Aprobado
40283838-IA300;2025-03-12;10;Aprobado
40287807-DAT201;2025-03-12;1;Desaprobado
43456083-MKT200;2025-03-12;3;Desaprobado
43558573-GEN101;2025-03-12;1;Desaprobado
43615605-MKT200;2025-03-12;8;Aprobado
44216431-DAT101;2025-03-12;9;Aprobado
44229724-DEV101;2025-03-12;9;Aprobado
44827801-IA300;2025-03-12;7;Aprobado
45311516-IA300;2025-03-12;1;Desaprobado
45759579-DAT101;2025-03-12;1;Desaprobado
46314784-NEG400;2025-03-12;3;Desaprobado
46398361-GEN101;2025-03-12;6;Aprobado
46518516-DEV101;2025-03-12;3;Desaprobado
30677244-NEG400;2025-03-13;9;Aprobado
32776935-IA400;2025-03-13;2;Desaprobado
32816822-DAT201;2025-03-13;3;Desaprobado
34130787-MKT200;2025-03-13;2;Desaprobado
34869838-DAT201;2025-03-13;4;Aprobado
35038799-DEV101;2025-03-13;1;Desaprobado
35850567-IA400;2025-03-13;9;Aprobado
35930527-DAT101;2025-03-13;10;Aprobado
35951430-NEG400;2025-03-13;7;Aprobado
37456292-DAT201;2025-03-13;6;Aprobado
38531146-DAT305;2025-03-13;2;Desaprobado
40400092-DAT101;2025-03-13;7;Aprobado
40745106-UX100;2025-03-13;9;Aprobado
41132630-UX100;2025-03-13;4;Aprobado
44221505-DEV101;2025-03-13;5;Aprobado
44345701-DAT305;2025-03-13;6;Aprobado
46256042-IA400;2025-03-13;8;Aprobado
47611874-GEN101;2025-03-13;5;Aprobado
31297438-UX100;2025-03-14;2;Desaprobado
31355414-UX100;2025-03-14;2;Desaprobado
31360651-DAT101;2025-03-14;9;Aprobado
31864701-IA300;2025-03-14;6;Aprobado
32905120-DAT201;2025-03-14;3;Desaprobado
32986537-IA300;2025-03-14;10;Aprobado
33362152-IA300;2025-03-14;8;Aprobado
34353357-NEG400;2025-03-14;6;Aprobado
35809204-IA400;2025-03-14;10;Aprobado
37226510-NEG400;2025-03-14;5;Aprobado
37639684-MKT200;2025-03-14;4;Aprobado
40228309-NEG400;2025-03-14;3;Desaprobado
40967959-NEG400;2025-03-14;6;Aprobado
41398180-UX100;2025-03-14;2;Desaprobado
43496203-GEN101;2025-03-14;10;Aprobado
43652049-DAT101;2025-03-14;10;Aprobado
43831919-UX100;2025-03-14;7;Aprobado
43871165-GEN101;2025-03-14;8;Aprobado
44224033-DAT305;2025-03-14;2;Desaprobado
47826221-GEN101;2025-03-14;8;Aprobado
31379839-DAT101;2025-03-15;6;Aprobado
31848115-IA400;2025-03-15;4;Aprobado
32705831-DAT305;2025-03-15;7;Aprobado
33568791-DAT305;2025-03-15;2;Desaprobado
35077928-DAT305;2025-03-15;7;Aprobado
36304118-DEV101;2025-03-15;7;Aprobado
37974144-IA300;2025-03-15;5;Aprobado
38002503-IA300;2025-03-15;7;Aprobado
39126892-DAT201;2025-03-15;8;Aprobado
40253163-IA300;2025-03-15;10;Aprobado
43615605-IA300;2025-03-15;10;Aprobado
43991288-IA400;2025-03-15;5;Aprobado
44730308-DAT305;2025-03-15;2;Desaprobado
45474619-GEN101;2025-03-15;7;Aprobado
47021675-MKT200;2025-03-15;3;Desaprobado
47454606-DAT201;2025-03-15;10;Aprobado
47649810-NEG400;2025-03-15;2;Desaprobado
31278420-DAT101;2025-03-16;5;Aprobado
32463030-MKT200;2025-03-16;2;Desaprobado
32965831-UX100;2025-03-16;10;Aprobado
34355144-UX100;2025-03-16;7;Aprobado
34896530-DAT305;2025-03-16;6;Aprobado
35608376-DAT201;2025-03-16;7;Aprobado
35821025-DAT201;2025-03-16;7;Aprobado
36421707-IA300;2025-03-16;2;Desaprobado
36745278-UX100;2025-03-16;4;Aprobado
38452657-DAT101;2025-03-16;2;Desaprobado
38693211-GEN101;2025-03-16;2;Desaprobado
39107282-GEN101;2025-03-16;7;Aprobado
39820530-UX100;2025-03-16;6;Aprobado
40176154-IA300;2025-03-16;4;Aprobado
41785959-GEN101;2025-03-16;6;Aprobado
43729856-NEG400;2025-03-16;5;Aprobado
44101321-UX100;2025-03-16;2;Desaprobado
46828583-DAT305;2025-03-16;3;Desaprobado
46890428-DAT101;2025-03-16;9;Aprobado
30811908-UX100;2025-03-17;8;Aprobado
30923193-DAT305;2025-03-17;8;Aprobado
31020972-IA300;2025-03-17;9;Aprobado
32581169-UX100;2025-03-17;3;Desaprobado
33175574-DAT101;2025-03-17;3;Desaprobado
34648956-GEN101;2025-03-17;8;Aprobado
37008739-IA300;2025-03-17;5;Aprobado
39255922-GEN101;2025-03-17;3;Desaprobado
40045468-GEN101;2025-03-17;7;Aprobado
40253163-IA400;2025-03-17;9;Aprobado
46780927-IA300;2025-03-17;3;Desaprobado
47022459-DEV101;2025-03-17;4;Aprobado
47122979-DAT201;2025-03-17;6;Aprobado
30074046-DAT305;2025-03-18;8;Aprobado
30268860-IA400;2025-03-18;2;Desaprobado
30395149-UX100;2025-03-18;4;Aprobado
31313953-IA300;2025-03-18;4;Aprobado
33088513-DEV101;2025-03-18;7;Aprobado
34647475-IA400;2025-03-18;9;Aprobado
34869838-DEV101;2025-03-18;7;Aprobado
35837738-NEG400;2025-03-18;8;Aprobado
36996781-GEN101;2025-03-18;1;Desaprobado
37098062-DAT305;2025-03-18;2;Desaprobado
37458197-GEN101;2025-03-18;8;Aprobado
37561242-DEV101;2025-03-18;3;Desaprobado
37679372-IA400;2025-03-18;5;Aprobado
38661719-GEN101;2025-03-18;2;Desaprobado
39337175-DAT101;2025-03-18;10;Aprobado
39647120-DAT101;2025-03-18;7;Aprobado
43286289-DAT201;2025-03-18;2;Desaprobado
43492230-DAT305;2025-03-18;7;Aprobado
47367569-NEG400;2025-03-18;9;Aprobado
47649810-NEG400;2025-03-18;8;Aprobado
47908881-MKT200;2025-03-18;10;Aprobado
30528419-UX100;2025-03-19;9;Aprobado
31081090-UX100;2025-03-19;5;Aprobado
31547849-MKT200;2025-03-19;1;Desaprobado
32281165-DAT201;2025-03-19;3;Desaprobado
33418893-DAT101;2025-03-19;10;Aprobado
33610212-IA400;2025-03-19;4;Aprobado
34057124-NEG400;2025-03-19;9;Aprobado
34987487-DAT305;2025-03-19;3;Desaprobado
35410565-UX100;2025-03-19;10;Aprobado
36257669-IA400;2025-03-19;7;Aprobado
37057932-NEG400;2025-03-19;2;Desaprobado
37095694-DEV101;2025-03-19;4;Aprobado
37286941-DEV101;2025-03-19;6;Aprobado
37456292-DEV101;2025-03-19;8;Aprobado
38070258-DAT305;2025-03-19;1;Desaprobado
38940969-GEN101;2025-03-19;2;Desaprobado
39547835-MKT200;2025-03-19;1;Desaprobado
39905167-DAT201;2025-03-19;8;Aprobado
40140970-NEG400;2025-03-19;4;Aprobado
43831919-DAT305;2025-03-19;8;Aprobado
44101321-GEN101;2025-03-19;1;Desaprobado
44190336-MKT200;2025-03-19;6;Aprobado
46997300-IA300;2025-03-19;10;Aprobado
47556368-MKT200;2025-03-19;7;Aprobado
47915465-IA300;2025-03-19;8;Aprobado
30173121-IA400;2025-03-20;2;Desaprobado
31185628-UX100;2025-03-20;8;Aprobado
32286145-IA300;2025-03-20;4;Aprobado
33594873-DEV101;2025-03-20;7;Aprobado
34353357-MKT200;2025-03-20;4;Aprobado
36570791-UX100;2025-03-20;9;Aprobado
37098062-IA400;2025-03-20;8;Aprobado
38393487-DAT101;2025-03-20;4;Aprobado
38452657-IA300;2025-03-20;5;Aprobado
38549006-DAT305;2025-03-20;3;Desaprobado
39195104-MKT200;2025-03-20;4;Aprobado
39337175-UX100;2025-03-20;9;Aprobado
40745106-DAT101;2025-03-20;7;Aprobado
41337962-IA400;2025-03-20;4;Aprobado
43069128-DAT101;2025-03-20;8;Aprobado
44407218-NEG400;2025-03-20;5;Aprobado
44492127-IA400;2025-03-20;9;Aprobado
45711997-IA400;2025-03-20;2;Desaprobado
31909036-IA300;2025-03-21;1;Desaprobado
32108581-GEN101;2025-03-21;2;Desaprobado
33362152-NEG400;2025-03-21;7;Aprobado
33714793-GEN101;2025-03-21;6;Aprobado
34151433-DEV101;2025-03-21;6;Aprobado
34355689-GEN101;2025-03-21;4;Aprobado
35608376-DAT101;2025-03-21;6;Aprobado
36421707-GEN101;2025-03-21;7;Aprobado
37874267-MKT200;2025-03-21;2;Desaprobado
39473672-DAT101;2025-03-21;6;Aprobado
39733145-IA300;2025-03-21;8;Aprobado
39817999-IA400;2025-03-21;1;Desaprobado
41051648-GEN101;2025-03-21;6;Aprobado
43402603-DAT305;2025-03-21;8;Aprobado
45011218-DEV101;2025-03-21;1;Desaprobado
45404573-DAT201;2025-03-21;5;Aprobado
30639152-DAT201;2025-03-22;9;Aprobado
31748817-IA400;2025-03-22;4;Aprobado
32935035-DEV101;2025-03-22;10;Aprobado
33594873-NEG400;2025-03-22;7;Aprobado
34887945-MKT200;2025-03-22;6;Aprobado
35054932-GEN101;2025-03-22;7;Aprobado
36169395-DAT101;2025-03-22;9;Aprobado
37219780-IA300;2025-03-22;1;Desaprobado
38340878-MKT200;2025-03-22;5;Aprobado
39195104-IA400;2025-03-22;10;Aprobado
40358538-DEV101;2025-03-22;2;Desaprobado
41337962-NEG400;2025-03-22;2;Desaprobado
41785959-IA300;2025-03-22;10;Aprobado
44398280-DAT305;2025-03-22;5;Aprobado
