"ID_Evaluacion","ID_Inscripcion","Fecha_Lista","Nota","Estado","ERROR"
"30985783_DAT-101_2024-1_2024-06-02","30985783_DAT-101_2024-1","2024-06-02","7","Aprobado","storage limit exceeded"
"34209869_UX-100_2024-1_2024-06-02","34209869_UX-100_2024-1","2024-06-02","9","Aprobado","storage limit exceeded"
"32295114_IA-300_2024-1_2024-06-02","32295114_IA-300_2024-1","2024-06-02","5","Aprobado","storage limit exceeded"
"42576713_DEV-101_2024-1_2024-06-02","42576713_DEV-101_2024-1","2024-06-02","5","Aprobado","storage limit exceeded"
"38140531_IA-300_2024-1_2024-06-02","38140531_IA-300_2024-1","2024-06-02","9","Aprobado","storage limit exceeded"
"44528233_IA-300_2024-1_2024-06-02","44528233_IA-300_2024-1","2024-06-02","5","Aprobado","storage limit exceeded"
"30106929_DAT-201_2024-1_2024-06-02","30106929_DAT-201_2024-1","2024-06-02","1","Desaprobado","storage limit exceeded"
"37856329_NEG-400_2024-1_2024-06-02","37856329_NEG-400_2024-1","2024-06-02","10","Aprobado","storage limit exceeded"
"31593963_UX-100_2024-1_2024-06-02","31593963_UX-100_2024-1","2024-06-02","8","Aprobado","storage limit exceeded"
"32698751_GEN-101_2024-1_2024-06-02","32698751_GEN-101_2024-1","2024-06-02","8","Aprobado","storage limit exceeded"
"38290265_DEV-101_2024-1_2024-06-02","38290265_DEV-101_2024-1","2024-06-02","1","Desaprobado","storage limit exceeded"
"37605752_UX-100_2024-1_2024-06-03","37605752_UX-100_2024-1","2024-06-03","3","Desaprobado","storage limit exceeded"
"32430086_DAT-101_2024-1_2024-06-03","32430086_DAT-101_2024-1","2024-06-03","8","Aprobado","storage limit exceeded"
"32440459_GEN-101_2024-1_2024-06-03","32440459_GEN-101_2024-1","2024-06-03","6","Aprobado","storage limit exceeded"
"33352008_DAT-101_2024-1_2024-06-03","33352008_DAT-101_2024-1","2024-06-03","3","Desaprobado","storage limit exceeded"
"35625713_GEN-101_2024-1_2024-06-03","35625713_GEN-101_2024-1","2024-06-03","1","Desaprobado","storage limit exceeded"
"36490297_DAT-201_2024-1_2024-06-03","36490297_DAT-201_2024-1","2024-06-03","5","Aprobado","storage limit exceeded"
"31356012_MKT-200_2024-1_2024-06-03","31356012_MKT-200_2024-1","2024-06-03","6","Aprobado","storage limit exceeded"
"34446593_NEG-400_2024-1_2024-06-04","34446593_NEG-400_2024-1","2024-06-04","9","Aprobado","storage limit exceeded"
"43864775_DEV-101_2024-1_2024-06-04","43864775_DEV-101_2024-1","2024-06-04","3","Desaprobado","storage limit exceeded"
"42219949_UX-100_2024-1_2024-06-04","42219949_UX-100_2024-1","2024-06-04","5","Aprobado","storage limit exceeded"
"31352683_UX-100_2024-1_2024-06-04","31352683_UX-100_2024-1","2024-06-04","4","Aprobado","storage limit exceeded"
"34211417_GEN-101_2024-1_2024-06-04","34211417_GEN-101_2024-1","2024-06-04","3","Desaprobado","storage limit exceeded"
"34039776_NEG-400_2024-1_2024-06-04","34039776_NEG-400_2024-1","2024-06-04","3","Desaprobado","storage limit exceeded"
"39875233_NEG-400_2024-1_2024-06-04","39875233_NEG-400_2024-1","2024-06-04","1","Desaprobado","storage limit exceeded"
"32272850_DAT-101_2024-1_2024-06-04","32272850_DAT-101_2024-1","2024-06-04","2","Desaprobado","storage limit exceeded"
"30226372_NEG-400_2024-1_2024-06-04","30226372_NEG-400_2024-1","2024-06-04","4","Aprobado","storage limit exceeded"
"34912303_NEG-400_2024-1_2024-06-05","34912303_NEG-400_2024-1","2024-06-05","4","Aprobado","storage limit exceeded"
"43947996_IA-300_2024-1_2024-06-05","43947996_IA-300_2024-1","2024-06-05","2","Desaprobado","storage limit exceeded"
"44219639_GEN-101_2024-1_2024-06-05","44219639_GEN-101_2024-1","2024-06-05","5","Aprobado","storage limit exceeded"
"45941376_DAT-101_2024-1_2024-06-05","45941376_DAT-101_2024-1","2024-06-05","3","Desaprobado","storage limit exceeded"
"32575818_IA-300_2024-1_2024-06-05","32575818_IA-300_2024-1","2024-06-05","6","Aprobado","storage limit exceeded"
"34998039_IA-300_2024-1_2024-06-05","34998039_IA-300_2024-1","2024-06-05","6","Aprobado","storage limit exceeded"
"31509667_NEG-400_2024-1_2024-06-05","31509667_NEG-400_2024-1","2024-06-05","9","Aprobado","storage limit exceeded"
"39129106_GEN-101_2024-1_2024-06-05","39129106_GEN-101_2024-1","2024-06-05","10","Aprobado","storage limit exceeded"
"45341622_NEG-400_2024-1_2024-06-05","45341622_NEG-400_2024-1","2024-06-05","5","Aprobado","storage limit exceeded"
"38207316_GEN-101_2024-1_2024-06-05","38207316_GEN-101_2024-1","2024-06-05","7","Aprobado","storage limit exceeded"
"42500015_MKT-200_2024-1_2024-06-05","42500015_MKT-200_2024-1","2024-06-05","3","Desaprobado","storage limit exceeded"
"32702619_DAT-101_2024-1_2024-06-05","32702619_DAT-101_2024-1","2024-06-05","2","Desaprobado","storage limit exceeded"
"43663971_IA-300_2024-1_2024-06-05","43663971_IA-300_2024-1","2024-06-05","8","Aprobado","storage limit exceeded"
"37012198_DAT-201_2024-1_2024-06-05","37012198_DAT-201_2024-1","2024-06-05","4","Aprobado","storage limit exceeded"
"33338311_NEG-400_2024-1_2024-06-05","33338311_NEG-400_2024-1","2024-06-05","5","Aprobado","storage limit exceeded"
"38162732_NEG-400_2024-1_2024-06-06","38162732_NEG-400_2024-1","2024-06-06","9","Aprobado","storage limit exceeded"
"41021877_UX-100_2024-1_2024-06-06","41021877_UX-100_2024-1","2024-06-06","9","Aprobado","storage limit exceeded"
"36855486_NEG-400_2024-1_2024-06-06","36855486_NEG-400_2024-1","2024-06-06","2","Desaprobado","storage limit exceeded"
"38370600_DAT-101_2024-1_2024-06-06","38370600_DAT-101_2024-1","2024-06-06","3","Desaprobado","storage limit exceeded"
"31963378_DEV-101_2024-1_2024-06-06","31963378_DEV-101_2024-1","2024-06-06","3","Desaprobado","storage limit exceeded"
"38934818_UX-100_2024-1_2024-06-06","38934818_UX-100_2024-1","2024-06-06","1","Desaprobado","storage limit exceeded"
"31303564_DAT-201_2024-1_2024-06-06","31303564_DAT-201_2024-1","2024-06-06","5","Aprobado","storage limit exceeded"
"35437650_DEV-101_2024-1_2024-06-07","35437650_DEV-101_2024-1","2024-06-07","6","Aprobado","storage limit exceeded"
"39194704_DEV-101_2024-1_2024-06-07","39194704_DEV-101_2024-1","2024-06-07","2","Desaprobado","storage limit exceeded"
"35111521_MKT-200_2024-1_2024-06-07","35111521_MKT-200_2024-1","2024-06-07","2","Desaprobado","storage limit exceeded"
"33663590_UX-100_2024-1_2024-06-07","33663590_UX-100_2024-1","2024-06-07","8","Aprobado","storage limit exceeded"
"38519723_MKT-200_2024-1_2024-06-07","38519723_MKT-200_2024-1","2024-06-07","9","Aprobado","storage limit exceeded"
"38393673_IA-300_2024-1_2024-06-07","38393673_IA-300_2024-1","2024-06-07","4","Aprobado","storage limit exceeded"
"44289991_MKT-200_2024-1_2024-06-07","44289991_MKT-200_2024-1","2024-06-07","4","Aprobado","storage limit exceeded"
"34078388_MKT-200_2024-1_2024-06-08","34078388_MKT-200_2024-1","2024-06-08","7","Aprobado","storage limit exceeded"
"41129177_GEN-101_2024-1_2024-06-08","41129177_GEN-101_2024-1","2024-06-08","8","Aprobado","storage limit exceeded"
"30386383_DAT-201_2024-1_2024-06-08","30386383_DAT-201_2024-1","2024-06-08","7","Aprobado","storage limit exceeded"
"43695456_NEG-400_2024-1_2024-06-08","43695456_NEG-400_2024-1","2024-06-08","9","Aprobado","storage limit exceeded"
"30246491_IA-300_2024-1_2024-06-08","30246491_IA-300_2024-1","2024-06-08","3","Desaprobado","storage limit exceeded"
"36725023_GEN-101_2024-1_2024-06-08","36725023_GEN-101_2024-1","2024-06-08","1","Desaprobado","storage limit exceeded"
"39341417_NEG-400_2024-1_2024-06-08","39341417_NEG-400_2024-1","2024-06-08","7","Aprobado","storage limit exceeded"
"36057182_DAT-201_2024-1_2024-06-09","36057182_DAT-201_2024-1","2024-06-09","9","Aprobado","storage limit exceeded"
"41788868_NEG-400_2024-1_2024-06-09","41788868_NEG-400_2024-1","2024-06-09","3","Desaprobado","storage limit exceeded"
"35155914_NEG-400_2024-1_2024-06-09","35155914_NEG-400_2024-1","2024-06-09","10","Aprobado","storage limit exceeded"
"45090532_IA-300_2024-1_2024-06-09","45090532_IA-300_2024-1","2024-06-09","8","Aprobado","storage limit exceeded"
"30246491_DEV-101_2024-1_2024-06-09","30246491_DEV-101_2024-1","2024-06-09","8","Aprobado","storage limit exceeded"
"38642477_MKT-200_2024-1_2024-06-09","38642477_MKT-200_2024-1","2024-06-09","9","Aprobado","storage limit exceeded"
"40126484_DAT-101_2024-1_2024-06-09","40126484_DAT-101_2024-1","2024-06-09","3","Desaprobado","storage limit exceeded"
"37223015_GEN-101_2024-1_2024-06-09","37223015_GEN-101_2024-1","2024-06-09","7","Aprobado","storage limit exceeded"
"45246102_DAT-201_2024-1_2024-06-10","45246102_DAT-201_2024-1","2024-06-10","10","Aprobado","storage limit exceeded"
"30386383_DAT-101_2024-1_2024-06-10","30386383_DAT-101_2024-1","2024-06-10","5","Aprobado","storage limit exceeded"
"35501443_DEV-101_2024-1_2024-06-10","35501443_DEV-101_2024-1","2024-06-10","2","Desaprobado","storage limit exceeded"
"35188238_MKT-200_2024-1_2024-06-10","35188238_MKT-200_2024-1","2024-06-10","10","Aprobado","storage limit exceeded"
"44508081_DAT-201_2024-1_2024-06-11","44508081_DAT-201_2024-1","2024-06-11","1","Desaprobado","storage limit exceeded"
"33730130_NEG-400_2024-1_2024-06-11","33730130_NEG-400_2024-1","2024-06-11","1","Desaprobado","storage limit exceeded"
"36236123_DAT-201_2024-1_2024-06-11","36236123_DAT-201_2024-1","2024-06-11","1","Desaprobado","storage limit exceeded"
"35468094_IA-300_2024-1_2024-06-11","35468094_IA-300_2024-1","2024-06-11","10","Aprobado","storage limit exceeded"
"32150263_DEV-101_2024-1_2024-06-11","32150263_DEV-101_2024-1","2024-06-11","1","Desaprobado","storage limit exceeded"
"44419194_DEV-101_2024-1_2024-06-11","44419194_DEV-101_2024-1","2024-06-11","6","Aprobado","storage limit exceeded"
"35325959_UX-100_2024-1_2024-06-11","35325959_UX-100_2024-1","2024-06-11","6","Aprobado","storage limit exceeded"
"39308771_DEV-101_2024-1_2024-06-11","39308771_DEV-101_2024-1","2024-06-11","3","Desaprobado","storage limit exceeded"
"39341417_DAT-201_2024-1_2024-06-11","39341417_DAT-201_2024-1","2024-06-11","8","Aprobado","storage limit exceeded"
"41473248_DAT-101_2024-1_2024-06-11","41473248_DAT-101_2024-1","2024-06-11","2","Desaprobado","storage limit exceeded"
"43750283_DAT-101_2024-1_2024-06-12","43750283_DAT-101_2024-1","2024-06-12","7","Aprobado","storage limit exceeded"
"37169999_NEG-400_2024-1_2024-06-12","37169999_NEG-400_2024-1","2024-06-12","2","Desaprobado","storage limit exceeded"
"32811654_MKT-200_2024-1_2024-06-12","32811654_MKT-200_2024-1","2024-06-12","6","Aprobado","storage limit exceeded"
"32050515_GEN-101_2024-1_2024-06-12","32050515_GEN-101_2024-1","2024-06-12","9","Aprobado","storage limit exceeded"
"45605722_MKT-200_2024-1_2024-06-12","45605722_MKT-200_2024-1","2024-06-12","4","Aprobado","storage limit exceeded"
"38268761_NEG-400_2024-1_2024-06-12","38268761_NEG-400_2024-1","2024-06-12","10","Aprobado","storage limit exceeded"
"41620840_GEN-101_2024-1_2024-06-12","41620840_GEN-101_2024-1","2024-06-12","7","Aprobado","storage limit exceeded"
"37550168_IA-300_2024-1_2024-06-12","37550168_IA-300_2024-1","2024-06-12","6","Aprobado","storage limit exceeded"
"38657054_DAT-201_2024-1_2024-06-12","38657054_DAT-201_2024-1","2024-06-12","9","Aprobado","storage limit exceeded"
"41333233_DEV-101_2024-1_2024-06-12","41333233_DEV-101_2024-1","2024-06-12","4","Aprobado","storage limit exceeded"
"33444595_DAT-101_2024-1_2024-06-12","33444595_DAT-101_2024-1","2024-06-12","4","Aprobado","storage limit exceeded"
"45068171_GEN-101_2024-1_2024-06-12","45068171_GEN-101_2024-1","2024-06-12","4","Aprobado","storage limit exceeded"
"38325772_IA-300_2024-1_2024-06-12","38325772_IA-300_2024-1","2024-06-12","1","Desaprobado","storage limit exceeded"
"32682238_NEG-400_2024-1_2024-06-12","32682238_NEG-400_2024-1","2024-06-12","1","Desaprobado","storage limit exceeded"
"37199951_DEV-101_2024-1_2024-06-13","37199951_DEV-101_2024-1","2024-06-13","1","Desaprobado","storage limit exceeded"
"34494885_GEN-101_2024-1_2024-06-13","34494885_GEN-101_2024-1","2024-06-13","2","Desaprobado","storage limit exceeded"
"37915491_UX-100_2024-1_2024-06-13","37915491_UX-100_2024-1","2024-06-13","9","Aprobado","storage limit exceeded"
"36470833_IA-300_2024-1_2024-06-13","36470833_IA-300_2024-1","2024-06-13","2","Desaprobado","storage limit exceeded"
"34081471_DAT-101_2024-1_2024-06-13","34081471_DAT-101_2024-1","2024-06-13","9","Aprobado","storage limit exceeded"
"34636803_GEN-101_2024-1_2024-06-13","34636803_GEN-101_2024-1","2024-06-13","2","Desaprobado","storage limit exceeded"
"45182848_GEN-101_2024-1_2024-06-13","45182848_GEN-101_2024-1","2024-06-13","9","Aprobado","storage limit exceeded"
"30941372_UX-100_2024-1_2024-06-13","30941372_UX-100_2024-1","2024-06-13","5","Aprobado","storage limit exceeded"
"43720785_DAT-201_2024-1_2024-06-13","43720785_DAT-201_2024-1","2024-06-13","8","Aprobado","storage limit exceeded"
"31222266_IA-300_2024-1_2024-06-13","31222266_IA-300_2024-1","2024-06-13","7","Aprobado","storage limit exceeded"
"41171969_DAT-101_2024-1_2024-06-13","41171969_DAT-101_2024-1","2024-06-13","1","Desaprobado","storage limit exceeded"
"36016561_IA-300_2024-1_2024-06-14","36016561_IA-300_2024-1","2024-06-14","8","Aprobado","storage limit exceeded"
"45324229_NEG-400_2024-1_2024-06-14","45324229_NEG-400_2024-1","2024-06-14","8","Aprobado","storage limit exceeded"
"42693185_MKT-200_2024-1_2024-06-14","42693185_MKT-200_2024-1","2024-06-14","7","Aprobado","storage limit exceeded"
"31554768_IA-300_2024-1_2024-06-14","31554768_IA-300_2024-1","2024-06-14","10","Aprobado","storage limit exceeded"
"44513749_NEG-400_2024-1_2024-06-14","44513749_NEG-400_2024-1","2024-06-14","8","Aprobado","storage limit exceeded"
"39605597_DAT-101_2024-1_2024-06-14","39605597_DAT-101_2024-1","2024-06-14","2","Desaprobado","storage limit exceeded"
"45068171_DEV-101_2024-1_2024-06-14","45068171_DEV-101_2024-1","2024-06-14","8","Aprobado","storage limit exceeded"
"33081027_MKT-200_2024-1_2024-06-14","33081027_MKT-200_2024-1","2024-06-14","4","Aprobado","storage limit exceeded"
"41702335_IA-300_2024-1_2024-06-14","41702335_IA-300_2024-1","2024-06-14","1","Desaprobado","storage limit exceeded"
"34731502_MKT-200_2024-1_2024-06-14","34731502_MKT-200_2024-1","2024-06-14","3","Desaprobado","storage limit exceeded"
"39563230_DAT-201_2024-1_2024-06-14","39563230_DAT-201_2024-1","2024-06-14","3","Desaprobado","storage limit exceeded"
"33436656_DAT-201_2024-1_2024-06-15","33436656_DAT-201_2024-1","2024-06-15","10","Aprobado","storage limit exceeded"
"33493292_NEG-400_2024-1_2024-06-15","33493292_NEG-400_2024-1","2024-06-15","3","Desaprobado","storage limit exceeded"
"44919962_UX-100_2024-1_2024-06-15","44919962_UX-100_2024-1","2024-06-15","2","Desaprobado","storage limit exceeded"
"42881854_DAT-201_2024-1_2024-06-15","42881854_DAT-201_2024-1","2024-06-15","5","Aprobado","storage limit exceeded"
"33115581_MKT-200_2024-1_2024-06-16","33115581_MKT-200_2024-1","2024-06-16","7","Aprobado","storage limit exceeded"
"41702335_DAT-201_2024-1_2024-06-16","41702335_DAT-201_2024-1","2024-06-16","3","Desaprobado","storage limit exceeded"
"45417967_NEG-400_2024-1_2024-06-16","45417967_NEG-400_2024-1","2024-06-16","9","Aprobado","storage limit exceeded"
"34657279_DAT-201_2024-1_2024-06-16","34657279_DAT-201_2024-1","2024-06-16","8","Aprobado","storage limit exceeded"
"34077479_DAT-201_2024-1_2024-06-16","34077479_DAT-201_2024-1","2024-06-16","1","Desaprobado","storage limit exceeded"
"36890268_MKT-200_2024-1_2024-06-16","36890268_MKT-200_2024-1","2024-06-16","7","Aprobado","storage limit exceeded"
"36725023_DAT-201_2024-1_2024-06-16","36725023_DAT-201_2024-1","2024-06-16","10","Aprobado","storage limit exceeded"
"44594931_MKT-200_2024-1_2024-06-16","44594931_MKT-200_2024-1","2024-06-16","4","Aprobado","storage limit exceeded"
"43736953_NEG-400_2024-1_2024-06-16","43736953_NEG-400_2024-1","2024-06-16","2","Desaprobado","storage limit exceeded"
"37573276_DAT-101_2024-1_2024-06-16","37573276_DAT-101_2024-1","2024-06-16","4","Aprobado","storage limit exceeded"
"34635361_NEG-400_2024-1_2024-06-16","34635361_NEG-400_2024-1","2024-06-16","8","Aprobado","storage limit exceeded"
"33267106_MKT-200_2024-1_2024-06-16","33267106_MKT-200_2024-1","2024-06-16","2","Desaprobado","storage limit exceeded"
"42331291_DAT-201_2024-1_2024-06-16","42331291_DAT-201_2024-1","2024-06-16","10","Aprobado","storage limit exceeded"
"35620137_DEV-101_2024-1_2024-06-17","35620137_DEV-101_2024-1","2024-06-17","5","Aprobado","storage limit exceeded"
"37869329_GEN-101_2024-1_2024-06-17","37869329_GEN-101_2024-1","2024-06-17","1","Desaprobado","storage limit exceeded"
"45746270_DAT-101_2024-1_2024-06-17","45746270_DAT-101_2024-1","2024-06-17","5","Aprobado","storage limit exceeded"
"31205804_DAT-101_2024-1_2024-06-17","31205804_DAT-101_2024-1","2024-06-17","1","Desaprobado","storage limit exceeded"
"45331374_MKT-200_2024-1_2024-06-17","45331374_MKT-200_2024-1","2024-06-17","3","Desaprobado","storage limit exceeded"
"38622234_DAT-201_2024-1_2024-06-17","38622234_DAT-201_2024-1","2024-06-17","6","Aprobado","storage limit exceeded"
"42219949_NEG-400_2024-1_2024-06-17","42219949_NEG-400_2024-1","2024-06-17","8","Aprobado","storage limit exceeded"
"34365303_GEN-101_2024-1_2024-06-17","34365303_GEN-101_2024-1","2024-06-17","8","Aprobado","storage limit exceeded"
"36236123_MKT-200_2024-1_2024-06-17","36236123_MKT-200_2024-1","2024-06-17","1","Desaprobado","storage limit exceeded"
"34631318_MKT-200_2024-1_2024-06-18","34631318_MKT-200_2024-1","2024-06-18","8","Aprobado","storage limit exceeded"
"39734889_UX-100_2024-1_2024-06-18","39734889_UX-100_2024-1","2024-06-18","10","Aprobado","storage limit exceeded"
"31935757_UX-100_2024-1_2024-06-18","31935757_UX-100_2024-1","2024-06-18","9","Aprobado","storage limit exceeded"
"30680437_MKT-200_2024-1_2024-06-18","30680437_MKT-200_2024-1","2024-06-18","2","Desaprobado","storage limit exceeded"
"43043273_MKT-200_2024-1_2024-06-18","43043273_MKT-200_2024-1","2024-06-18","2","Desaprobado","storage limit exceeded"
"35376871_NEG-400_2024-1_2024-06-18","35376871_NEG-400_2024-1","2024-06-18","2","Desaprobado","storage limit exceeded"
"34845546_DAT-101_2024-1_2024-06-18","34845546_DAT-101_2024-1","2024-06-18","8","Aprobado","storage limit exceeded"
"31185224_IA-300_2024-1_2024-06-18","31185224_IA-300_2024-1","2024-06-18","10","Aprobado","storage limit exceeded"
"33037423_IA-300_2024-1_2024-06-18","33037423_IA-300_2024-1","2024-06-18","2","Desaprobado","storage limit exceeded"
"41694165_DAT-101_2024-1_2024-06-19","41694165_DAT-101_2024-1","2024-06-19","3","Desaprobado","storage limit exceeded"
"33673050_NEG-400_2024-1_2024-06-19","33673050_NEG-400_2024-1","2024-06-19","3","Desaprobado","storage limit exceeded"
"33386069_DAT-101_2024-1_2024-06-19","33386069_DAT-101_2024-1","2024-06-19","5","Aprobado","storage limit exceeded"
"39579403_DAT-201_2024-1_2024-06-19","39579403_DAT-201_2024-1","2024-06-19","6","Aprobado","storage limit exceeded"
"36251602_IA-300_2024-1_2024-06-19","36251602_IA-300_2024-1","2024-06-19","10","Aprobado","storage limit exceeded"
"40059343_GEN-101_2024-1_2024-06-20","40059343_GEN-101_2024-1","2024-06-20","7","Aprobado","storage limit exceeded"
"30507337_DEV-101_2024-1_2024-06-20","30507337_DEV-101_2024-1","2024-06-20","3","Desaprobado","storage limit exceeded"
"45908531_DEV-101_2024-1_2024-06-20","45908531_DEV-101_2024-1","2024-06-20","5","Aprobado","storage limit exceeded"
